,county,state,fips,date,Lat,Lon,cases,deaths,incident_rate,people_tested,state_cases,state_deaths,new_cases,new_deaths,new_state_cases,new_state_deaths
61548,Alameda,California,6001.0,2020-03-03 08:00:00+00:00,37.64629437,-121.8929271,1,0,0.05983262421701532,,25,0,1,0,4,0
61549,Alameda,California,6001.0,2020-03-04 08:00:00+00:00,37.64629437,-121.8929271,1,0,0.05983262421701532,,35,1,0,0,10,1
61550,Alameda,California,6001.0,2020-03-05 08:00:00+00:00,37.64629437,-121.8929271,1,0,0.05983262421701532,,51,1,0,0,16,0
61551,Alameda,California,6001.0,2020-03-06 08:00:00+00:00,37.64629437,-121.8929271,1,0,0.05983262421701532,,59,1,0,0,8,0
61552,Alameda,California,6001.0,2020-03-07 08:00:00+00:00,37.64629437,-121.8929271,2,0,0.11966524843403065,,81,1,1,0,22,0
61553,Alameda,California,6001.0,2020-03-08 08:00:00+00:00,37.64629437,-121.8929271,2,0,0.11966524843403065,,95,1,0,0,14,0
61554,Alameda,California,6001.0,2020-03-09 07:00:00+00:00,37.64629437,-121.8929271,2,0,0.11966524843403065,,101,1,0,0,6,0
61555,Alameda,California,6001.0,2020-03-10 07:00:00+00:00,37.64629437,-121.8929271,3,0,0.17949787265104594,,144,2,1,0,43,1
61556,Alameda,California,6001.0,2020-03-11 07:00:00+00:00,37.64629437,-121.8929271,5,0,0.2991631210850766,,178,4,2,0,34,2
61557,Alameda,California,6001.0,2020-03-12 07:00:00+00:00,37.64629437,-121.8929271,5,0,0.2991631210850766,,221,4,0,0,43,0
61558,Alameda,California,6001.0,2020-03-13 07:00:00+00:00,37.64629437,-121.8929271,7,0,0.4188283695191073,,281,4,2,0,60,0
61559,Alameda,California,6001.0,2020-03-14 07:00:00+00:00,37.64629437,-121.8929271,11,0,0.6581588663871686,,372,3,4,0,91,-1
61560,Alameda,California,6001.0,2020-03-15 07:00:00+00:00,37.64629437,-121.8929271,11,0,0.6581588663871686,,373,5,0,0,1,2
61561,Alameda,California,6001.0,2020-03-16 07:00:00+00:00,37.64629437,-121.8929271,18,0,1.0769872359062758,,557,7,7,0,184,2
61562,Alameda,California,6001.0,2020-03-17 07:00:00+00:00,37.64629437,-121.8929271,27,0,1.615480853859414,,700,12,9,0,143,5
61563,Alameda,California,6001.0,2020-03-18 07:00:00+00:00,37.64629437,-121.8929271,30,0,1.7949787265104595,,831,16,3,0,131,4
61564,Alameda,California,6001.0,2020-03-19 07:00:00+00:00,37.64629437,-121.8929271,38,0,2.273639720246582,,1009,18,8,0,178,2
61565,Alameda,California,6001.0,2020-03-20 07:00:00+00:00,37.64629437,-121.8929271,48,0,2.8719659624167355,,1243,24,10,0,234,6
61566,Alameda,California,6001.0,2020-03-21 07:00:00+00:00,37.64629437,-121.8929271,68,0,4.068618446757042,,1412,25,20,0,169,1
61567,Alameda,California,6001.0,2020-03-22 07:00:00+00:00,37.64629437,-121.8929271,71,0,4.248116319408088,,1651,30,3,0,239,5
61568,Alameda,California,6001.0,2020-03-23 07:00:00+00:00,37.64629437,-121.8929271,118,1,7.060249657607808,,2113,39,47,1,462,9
61569,Alameda,California,6001.0,2020-03-24 07:00:00+00:00,37.64629437,-121.8929271,135,2,8.077404269297068,,2542,50,17,1,429,11
61570,Alameda,California,6001.0,2020-03-25 07:00:00+00:00,37.64629437,-121.8929271,135,2,8.077404269297068,,3009,65,0,0,467,15
61571,Alameda,California,6001.0,2020-03-26 07:00:00+00:00,37.64629437,-121.8929271,178,4,10.650207110628726,,3910,81,43,2,901,16
61572,Alameda,California,6001.0,2020-03-27 07:00:00+00:00,37.64629437,-121.8929271,220,4,13.163177327743373,,4679,94,42,0,769,13
61573,Alameda,California,6001.0,2020-03-28 07:00:00+00:00,37.64629437,-121.8929271,220,4,13.163177327743373,,5110,110,0,0,431,16
61574,Alameda,California,6001.0,2020-03-29 07:00:00+00:00,37.64629437,-121.8929271,270,6,16.154808538594136,,5863,124,50,2,753,14
61575,Alameda,California,6001.0,2020-03-30 07:00:00+00:00,37.64629437,-121.8929271,283,7,16.932632653415336,,7155,146,13,1,1292,22
61576,Alameda,California,6001.0,2020-03-31 07:00:00+00:00,37.64629437,-121.8929271,313,7,18.7276113799258,,8233,173,30,0,1078,27
61577,Alameda,California,6001.0,2020-04-01 07:00:00+00:00,37.64629437,-121.8929271,313,7,18.7276113799258,,9415,199,0,0,1182,26
61578,Alameda,California,6001.0,2020-04-02 07:00:00+00:00,37.64629437,-121.8929271,359,8,21.4799120939085,,10796,238,46,1,1381,39
61579,Alameda,California,6001.0,2020-04-03 07:00:00+00:00,37.64629437,-121.8929271,443,12,26.50585252813779,,12023,265,84,4,1227,27
61580,Alameda,California,6001.0,2020-04-04 07:00:00+00:00,37.64629437,-121.8929271,443,12,26.50585252813779,,12844,289,0,0,821,24
61581,Alameda,California,6001.0,2020-04-05 07:00:00+00:00,37.64629437,-121.8929271,566,12,33.86526530683067,,15040,348,123,0,2196,59
61582,Alameda,California,6001.0,2020-04-06 07:00:00+00:00,37.64629437,-121.8929271,588,13,35.18158303960501,,16034,380,22,1,994,32
61583,Alameda,California,6001.0,2020-04-07 07:00:00+00:00,37.64629437,-121.8929271,634,15,37.933883753587715,,17360,432,46,2,1326,52
61584,Alameda,California,6001.0,2020-04-08 07:00:00+00:00,37.64629437,-121.8929271,674,16,40.32718872226833,,18902,495,40,1,1542,63
61585,Alameda,California,6001.0,2020-04-09 07:00:00+00:00,37.64629437,-121.8929271,674,16,40.32718872226833,,19718,544,0,0,816,49
61586,Alameda,California,6001.0,2020-04-10 07:00:00+00:00,37.64629437,-121.8929271,766,20,45.83179015023374,,21094,583,92,4,1376,39
61587,Alameda,California,6001.0,2020-04-11 07:00:00+00:00,37.64629437,-121.8929271,806,21,48.225095118914346,,21722,604,40,1,628,21
61588,Alameda,California,6001.0,2020-04-12 07:00:00+00:00,37.64629437,-121.8929271,845,23,50.55856746337793,,22810,640,39,2,1088,36
61589,Alameda,California,6001.0,2020-04-13 07:00:00+00:00,37.64629437,-121.8929271,888,23,53.131370304709606,,23949,714,43,0,1139,74
61590,Alameda,California,6001.0,2020-04-14 07:00:00+00:00,37.64629437,-121.8929271,888,23,53.131370304709606,,25406,767,0,0,1457,53
61591,Alameda,California,6001.0,2020-04-15 07:00:00+00:00,37.64629437,-121.8929271,964,36,57.67864974520278,,26699,860,76,13,1293,93
61592,Alameda,California,6001.0,2020-04-16 07:00:00+00:00,37.64629437,-121.8929271,1007,39,60.251452586534434,,27687,956,43,3,988,96
61593,Alameda,California,6001.0,2020-04-17 07:00:00+00:00,37.64629437,-121.8929271,1063,40,63.60207954268729,,29470,1037,56,1,1783,81
61594,Alameda,California,6001.0,2020-04-18 07:00:00+00:00,37.64629437,-121.8929271,1114,41,66.65354337775507,,30805,1140,51,1,1335,103
61595,Alameda,California,6001.0,2020-04-19 07:00:00+00:00,37.64629437,-121.8929271,1164,42,69.64517458860584,,31660,1177,50,1,855,37
61596,Alameda,California,6001.0,2020-04-20 07:00:00+00:00,37.64629437,-121.8929271,1193,42,71.38032069089928,,33946,1225,29,0,2286,48
61597,Alameda,California,6001.0,2020-04-21 07:00:00+00:00,37.64629437,-121.8929271,1241,43,74.252286653316,,35793,1282,48,1,1847,57
61598,Alameda,California,6001.0,2020-04-22 07:00:00+00:00,37.64629437,-121.8929271,1242,43,74.31211927753303,,37739,1421,1,0,1946,139
61599,Alameda,California,6001.0,2020-04-23 07:00:00+00:00,37.64629437,-121.8929271,1352,46,80.8937079414047,,39946,1533,110,3,2207,112
61600,Alameda,California,6001.0,2020-04-24 07:00:00+00:00,37.64629437,-121.8929271,1403,48,83.9451717764725,,41803,1621,51,2,1857,88
61601,Alameda,California,6001.0,2020-04-25 07:00:00+00:00,37.64629437,-121.8929271,1439,52,86.09914624828505,,42771,1689,36,4,968,68
61602,Alameda,California,6001.0,2020-04-26 07:00:00+00:00,37.64629437,-121.8929271,1470,52,87.95395759901253,,43888,1725,31,0,1117,36
61603,Alameda,California,6001.0,2020-04-27 07:00:00+00:00,37.64629437,-121.8929271,1500,52,89.74893632552298,,45387,1779,30,0,1499,54
61604,Alameda,California,6001.0,2020-04-28 07:00:00+00:00,37.64629437,-121.8929271,1533,55,91.72341292468448,,46714,1864,33,3,1327,85
61605,Alameda,California,6001.0,2020-04-29 07:00:00+00:00,37.64629437,-121.8929271,1568,57,93.81755477228,,49310,1946,35,2,2596,82
61606,Alameda,California,6001.0,2020-04-30 07:00:00+00:00,37.64629437,-121.8929271,1603,60,95.91169661987557,,50712,2031,35,3,1402,85
61607,Alameda,California,6001.0,2020-05-01 07:00:00+00:00,37.64629437,-121.8929271,1636,62,97.88617321903708,,52536,2126,33,2,1824,95
61608,Alameda,California,6001.0,2020-05-02 07:00:00+00:00,37.64629437,-121.8929271,1706,63,102.07445691422814,,53833,2180,70,1,1297,54
61609,Alameda,California,6001.0,2020-05-03 07:00:00+00:00,37.64629437,-121.8929271,1749,63,104.64725975555979,,55323,2216,43,0,1490,36
61610,Alameda,California,6001.0,2020-05-04 07:00:00+00:00,37.64629437,-121.8929271,1776,63,106.26274060941921,,56419,2278,27,0,1096,62
61611,Alameda,California,6001.0,2020-05-05 07:00:00+00:00,37.64629437,-121.8929271,1809,66,108.23721720858072,,59039,2381,33,3,2620,103
61612,Alameda,California,6001.0,2020-05-06 07:00:00+00:00,37.64629437,-121.8929271,1863,66,111.46817891629955,,61245,2464,54,0,2206,83
61613,Alameda,California,6001.0,2020-05-07 07:00:00+00:00,37.64629437,-121.8929271,1917,67,114.69914062401837,,62869,2535,54,1,1624,71
61614,Alameda,California,6001.0,2020-05-08 07:00:00+00:00,37.64629437,-121.8929271,1961,70,117.33177608956706,,64564,2613,44,3,1695,78
61615,Alameda,California,6001.0,2020-05-09 07:00:00+00:00,37.64629437,-121.8929271,2023,71,121.04139879102199,,67285,2687,62,1,2721,74
61616,Alameda,California,6001.0,2020-05-10 07:00:00+00:00,37.64629437,-121.8929271,2064,71,123.49453638391962,,68231,2716,41,0,946,29
61617,Alameda,California,6001.0,2020-05-11 07:00:00+00:00,37.64629437,-121.8929271,2101,71,125.7083434799492,,70039,2779,37,0,1808,63
61618,Alameda,California,6001.0,2020-05-12 07:00:00+00:00,37.64629437,-121.8929271,2133,74,127.62298745489369,,71770,2879,32,3,1731,100
61619,Alameda,California,6001.0,2020-05-13 07:00:00+00:00,37.64629437,-121.8929271,2178,76,130.31545554465936,,73603,2957,45,2,1833,78
61620,Alameda,California,6001.0,2020-05-14 07:00:00+00:00,37.64629437,-121.8929271,2234,79,133.66608250081222,,75580,3052,56,3,1977,95
61621,Alameda,California,6001.0,2020-05-15 07:00:00+00:00,37.64629437,-121.8929271,2367,83,141.62382152167527,,77427,3136,133,4,1847,84
61622,Alameda,California,6001.0,2020-05-16 07:00:00+00:00,37.64629437,-121.8929271,2351,83,140.66649953420298,,79471,3208,-16,0,2044,72
61623,Alameda,California,6001.0,2020-05-17 07:00:00+00:00,37.64629437,-121.8929271,2392,83,143.11963712710062,,80809,3240,41,0,1338,32
61624,Alameda,California,6001.0,2020-05-18 07:00:00+00:00,37.64629437,-121.8929271,2457,83,147.00875770120666,,82320,3279,65,0,1511,39
61625,Alameda,California,6001.0,2020-05-19 07:00:00+00:00,37.64629437,-121.8929271,2522,86,150.89787827531262,,84635,3403,65,3,2315,124
61626,Alameda,California,6001.0,2020-05-20 07:00:00+00:00,37.64629437,-121.8929271,2560,88,153.17151799555919,,86839,3497,38,2,2204,94
61627,Alameda,California,6001.0,2020-05-21 07:00:00+00:00,37.64629437,-121.8929271,2609,90,156.10331658219297,,88951,3583,49,2,2112,86
61628,Alameda,California,6001.0,2020-05-22 07:00:00+00:00,37.64629437,-121.8929271,2708,90,162.02674637967752,,91239,3665,99,0,2288,82
61629,Alameda,California,6001.0,2020-05-23 07:00:00+00:00,37.64629437,-121.8929271,2760,92,165.13804283896232,,93404,3737,52,2,2165,72
61630,Alameda,California,6001.0,2020-05-24 07:00:00+00:00,37.64629437,-121.8929271,2847,93,170.34348114584262,,94818,3753,87,1,1414,16
61631,Alameda,California,6001.0,2020-05-25 07:00:00+00:00,37.64629437,-121.8929271,2874,93,171.95896199970204,,97152,3768,27,0,2334,15
61632,Alameda,California,6001.0,2020-05-26 07:00:00+00:00,37.64629437,-121.8929271,2986,93,178.66021591200774,,100312,3818,112,0,3160,50
61633,Alameda,California,6001.0,2020-05-27 07:00:00+00:00,37.64629437,-121.8929271,3049,93,182.42967123767968,,102035,3894,63,0,1723,76
61634,Alameda,California,6001.0,2020-05-28 07:00:00+00:00,37.64629437,-121.8929271,3097,94,185.30163720009642,,104893,3993,48,1,2858,99
61635,Alameda,California,6001.0,2020-05-29 07:00:00+00:00,37.64629437,-121.8929271,3195,95,191.16523437336394,,107723,4077,98,1,2830,84
61636,Alameda,California,6001.0,2020-05-30 07:00:00+00:00,37.64629437,-121.8929271,3289,95,196.7895010497634,,110937,4144,94,0,3214,67
61637,Alameda,California,6001.0,2020-05-31 07:00:00+00:00,37.64629437,-121.8929271,3390,96,202.83259609568196,,112919,4172,101,1,1982,28
61638,Alameda,California,6001.0,2020-06-01 07:00:00+00:00,37.64629437,-121.8929271,3470,96,207.61920603304318,,115688,4217,80,0,2769,45
61639,Alameda,California,6001.0,2020-06-02 07:00:00+00:00,37.64629437,-121.8929271,3515,97,210.3116741228088,,118292,4305,45,1,2604,88
61640,Alameda,California,6001.0,2020-06-03 07:00:00+00:00,37.64629437,-121.8929271,3548,97,212.28615072197042,,120583,4374,33,0,2291,69
61641,Alameda,California,6001.0,2020-06-04 07:00:00+00:00,37.64629437,-121.8929271,3641,97,217.8505847741528,,123516,4444,93,0,2933,70
61642,Alameda,California,6001.0,2020-06-05 07:00:00+00:00,37.64629437,-121.8929271,3725,101,222.87652520838205,,127034,4529,84,4,3518,85
61643,Alameda,California,6001.0,2020-06-06 07:00:00+00:00,37.64629437,-121.8929271,3805,101,227.6631351457433,,129748,4607,80,0,2714,78
61644,Alameda,California,6001.0,2020-06-07 07:00:00+00:00,37.64629437,-121.8929271,3805,101,227.6631351457433,,131811,4632,0,0,2063,25
61645,Alameda,California,6001.0,2020-06-08 07:00:00+00:00,37.64629437,-121.8929271,3945,101,236.03970253612545,,135114,4657,140,0,3303,25
61646,Alameda,California,6001.0,2020-06-09 07:00:00+00:00,37.64629437,-121.8929271,3985,102,238.43300750480608,,138188,4745,40,1,3074,88
61647,Alameda,California,6001.0,2020-06-10 07:00:00+00:00,37.64629437,-121.8929271,4033,105,241.30497346722282,,141313,4854,48,3,3125,109
61648,Alameda,California,6001.0,2020-06-11 07:00:00+00:00,37.64629437,-121.8929271,4232,109,253.2116656864088,,145086,4934,199,4,3773,80
61649,Alameda,California,6001.0,2020-06-12 07:00:00+00:00,37.64629437,-121.8929271,4216,109,252.25434369893657,,148434,4978,-16,0,3348,44
61650,Alameda,California,6001.0,2020-06-13 07:00:00+00:00,37.64629437,-121.8929271,4217,109,252.31417632315362,,151901,5076,1,0,3467,98
61651,Alameda,California,6001.0,2020-06-14 07:00:00+00:00,37.64629437,-121.8929271,4320,112,258.47693661750617,,154061,5099,103,3,2160,23
61652,Alameda,California,6001.0,2020-06-15 07:00:00+00:00,37.64629437,-121.8929271,4373,112,261.648065701008,,157620,5114,53,0,3559,15
61653,Alameda,California,6001.0,2020-06-16 07:00:00+00:00,37.64629437,-121.8929271,4481,112,268.1099891164457,,161149,5200,108,0,3529,86
61654,Alameda,California,6001.0,2020-06-17 07:00:00+00:00,37.64629437,-121.8929271,4533,116,271.22128557573046,,165425,5271,52,4,4276,71
61655,Alameda,California,6001.0,2020-06-18 07:00:00+00:00,37.64629437,-121.8929271,4638,117,277.50371111851706,,170343,5355,105,1,4918,84
61656,Alameda,California,6001.0,2020-06-19 07:00:00+00:00,37.64629437,-121.8929271,4702,119,281.33299906840597,,174428,5426,64,2,4085,71
61657,Alameda,California,6001.0,2020-06-20 07:00:00+00:00,37.64629437,-121.8929271,4924,119,294.61584164458344,,178876,5494,222,0,4448,68
61658,Alameda,California,6001.0,2020-06-21 07:00:00+00:00,37.64629437,-121.8929271,4924,119,294.61584164458344,,182137,5515,0,0,3261,21
61659,Alameda,California,6001.0,2020-06-22 07:00:00+00:00,37.64629437,-121.8929271,5007,120,299.5819494545957,,188948,5566,83,1,6811,51
61660,Alameda,California,6001.0,2020-06-23 07:00:00+00:00,37.64629437,-121.8929271,5267,121,315.13843175101965,,196541,5626,260,1,7593,60
61661,Alameda,California,6001.0,2020-06-24 07:00:00+00:00,37.64629437,-121.8929271,5275,122,315.61709274475584,,201863,5725,8,1,5322,99
61662,Alameda,California,6001.0,2020-06-25 07:00:00+00:00,37.64629437,-121.8929271,5382,128,322.0191835359765,,207480,5806,107,6,5617,81
61663,Alameda,California,6001.0,2020-06-26 07:00:00+00:00,37.64629437,-121.8929271,5493,130,328.66060482406516,,213752,5868,111,2,6272,62
61664,Alameda,California,6001.0,2020-06-27 07:00:00+00:00,37.64629437,-121.8929271,5493,130,328.66060482406516,,217720,5899,0,0,3968,31
61665,Alameda,California,6001.0,2020-06-28 07:00:00+00:00,37.64629437,-121.8929271,5670,133,339.2509793104768,,222821,5932,177,3,5101,33
61666,Alameda,California,6001.0,2020-06-29 07:00:00+00:00,37.64629437,-121.8929271,5762,133,344.7555807384423,,231578,5983,92,0,8757,51
61667,Alameda,California,6001.0,2020-06-30 07:00:00+00:00,37.64629437,-121.8929271,5964,135,356.8417708302794,,239724,6082,202,2,8146,99
61668,Alameda,California,6001.0,2020-07-01 07:00:00+00:00,37.64629437,-121.8929271,6156,136,368.3296346799463,,247317,6169,192,1,7593,87
61669,Alameda,California,6001.0,2020-07-02 07:00:00+00:00,37.64629437,-121.8929271,6384,138,381.9714730014258,,255494,6265,228,2,8177,96
61670,Alameda,California,6001.0,2020-07-03 07:00:00+00:00,37.64629437,-121.8929271,6472,140,387.2367439325232,,259664,6315,88,2,4170,50
61671,Alameda,California,6001.0,2020-07-04 07:00:00+00:00,37.64629437,-121.8929271,6556,140,392.2626843667524,,261909,6334,84,0,2245,19
61672,Alameda,California,6001.0,2020-07-05 07:00:00+00:00,37.64629437,-121.8929271,6855,140,410.15263900764,,273416,6373,299,0,11507,39
61673,Alameda,California,6001.0,2020-07-06 07:00:00+00:00,37.64629437,-121.8929271,6855,140,410.15263900764,,279891,6441,0,0,6475,68
61674,Alameda,California,6001.0,2020-07-07 07:00:00+00:00,37.64629437,-121.8929271,6925,140,414.3409227028311,,292859,6573,70,0,12968,132
61675,Alameda,California,6001.0,2020-07-08 07:00:00+00:00,37.64629437,-121.8929271,7245,142,433.4873624522761,,301140,6718,320,2,8281,145
61676,Alameda,California,6001.0,2020-07-09 07:00:00+00:00,37.64629437,-121.8929271,7407,146,443.18024757543253,,310753,6859,162,4,9613,141
61677,Alameda,California,6001.0,2020-07-10 07:00:00+00:00,37.64629437,-121.8929271,7485,147,447.84719226435965,,319276,6955,78,1,8523,96
61678,Alameda,California,6001.0,2020-07-11 07:00:00+00:00,37.64629437,-121.8929271,7725,148,462.2070220764434,,326299,7027,240,1,7023,72
61679,Alameda,California,6001.0,2020-07-12 07:00:00+00:00,37.64629437,-121.8929271,7731,148,462.5660178217455,,331786,7051,6,0,5487,24
61680,Alameda,California,6001.0,2020-07-13 07:00:00+00:00,37.64629437,-121.8929271,7976,148,477.2250107549142,,340931,7089,245,0,9145,38
61681,Alameda,California,6001.0,2020-07-14 07:00:00+00:00,37.64629437,-121.8929271,8321,152,497.86726610978445,,353610,7250,345,4,12679,161
61682,Alameda,California,6001.0,2020-07-15 07:00:00+00:00,37.64629437,-121.8929271,8478,154,507.26098811185585,,362293,7375,157,2,8683,125
61683,Alameda,California,6001.0,2020-07-16 07:00:00+00:00,37.64629437,-121.8929271,8627,154,516.1760491201912,,372098,7489,149,0,9805,114
61684,Alameda,California,6001.0,2020-07-17 07:00:00+00:00,37.64629437,-121.8929271,8858,161,529.9973853143217,,381075,7603,231,7,8977,114
61685,Alameda,California,6001.0,2020-07-18 07:00:00+00:00,37.64629437,-121.8929271,9110,162,545.0752066170097,,388450,7702,252,1,7375,99
61686,Alameda,California,6001.0,2020-07-19 07:00:00+00:00,37.64629437,-121.8929271,9237,162,552.6739498925707,,394389,7715,127,0,5939,13
61687,Alameda,California,6001.0,2020-07-20 07:00:00+00:00,37.64629437,-121.8929271,9256,162,553.8107697526939,,405371,7770,19,0,10982,55
61688,Alameda,California,6001.0,2020-07-21 07:00:00+00:00,37.64629437,-121.8929271,9383,166,561.4095130282548,,416450,7888,127,4,11079,118
61689,Alameda,California,6001.0,2020-07-22 07:00:00+00:00,37.64629437,-121.8929271,9643,171,576.9659953246787,,428241,8047,260,5,11791,159
61690,Alameda,California,6001.0,2020-07-23 07:00:00+00:00,37.64629437,-121.8929271,9869,173,590.4881683977243,,437338,8201,226,2,9097,154
61691,Alameda,California,6001.0,2020-07-24 07:00:00+00:00,37.64629437,-121.8929271,10214,178,611.1304237525944,,446585,8337,345,5,9247,136
61692,Alameda,California,6001.0,2020-07-25 07:00:00+00:00,37.64629437,-121.8929271,10330,178,618.0710081617683,,452831,8408,116,0,6246,71
61693,Alameda,California,6001.0,2020-07-26 07:00:00+00:00,37.64629437,-121.8929271,10330,178,618.0710081617683,,458378,8448,0,0,5547,40
61694,Alameda,California,6001.0,2020-07-27 07:00:00+00:00,37.64629437,-121.8929271,10438,178,624.532931577206,,464577,8494,108,0,6199,46
61695,Alameda,California,6001.0,2020-07-28 07:00:00+00:00,37.64629437,-121.8929271,10633,181,636.200293299524,,477355,8679,195,3,12778,185
61696,Alameda,California,6001.0,2020-07-29 07:00:00+00:00,37.64629437,-121.8929271,10773,181,644.5768606899062,,491537,8908,140,0,14182,229
61697,Alameda,California,6001.0,2020-07-30 07:00:00+00:00,37.64629437,-121.8929271,11131,182,665.9969401595977,,499519,9026,358,1,7982,118
61698,Alameda,California,6001.0,2020-07-31 07:00:00+00:00,37.64629437,-121.8929271,11139,182,666.4756011533336,,507206,9214,8,0,7687,188
61699,Alameda,California,6001.0,2020-08-01 07:00:00+00:00,37.64629437,-121.8929271,11484,189,687.117856508204,,513078,9345,345,7,5872,131
61700,Alameda,California,6001.0,2020-08-02 07:00:00+00:00,37.64629437,-121.8929271,11524,189,689.5111614768846,,518282,9396,40,0,5204,51
61701,Alameda,California,6001.0,2020-08-03 07:00:00+00:00,37.64629437,-121.8929271,11524,189,689.5111614768846,,522847,9441,0,0,4565,45
61702,Alameda,California,6001.0,2020-08-04 07:00:00+00:00,37.64629437,-121.8929271,11909,192,712.5467218004355,,532850,9684,385,3,10003,243
61703,Alameda,California,6001.0,2020-08-05 07:00:00+00:00,37.64629437,-121.8929271,12136,193,726.1287274976979,,537165,9808,227,1,4315,124
61704,Alameda,California,6001.0,2020-08-06 07:00:00+00:00,37.64629437,-121.8929271,12884,206,770.8835304120253,,547639,10021,748,13,10474,213
61705,Alameda,California,6001.0,2020-08-07 07:00:00+00:00,37.64629437,-121.8929271,12884,206,770.8835304120253,,553552,10133,0,0,5913,112
61706,Alameda,California,6001.0,2020-08-08 07:00:00+00:00,37.64629437,-121.8929271,13213,208,790.5684637794234,,560936,10307,329,2,7384,174
61707,Alameda,California,6001.0,2020-08-09 07:00:00+00:00,37.64629437,-121.8929271,13213,208,790.5684637794234,,566043,10377,0,0,5107,70
61708,Alameda,California,6001.0,2020-08-10 07:00:00+00:00,37.64629437,-121.8929271,13631,209,815.5785007021358,,579653,10476,418,1,13610,99
61709,Alameda,California,6001.0,2020-08-11 07:00:00+00:00,37.64629437,-121.8929271,13631,205,815.5785007021358,,585315,10523,0,-4,5662,47
61710,Alameda,California,6001.0,2020-08-12 07:00:00+00:00,37.64629437,-121.8929271,14112,209,844.3579929505203,,596862,10753,481,4,11547,230
61711,Alameda,California,6001.0,2020-08-13 07:00:00+00:00,37.64629437,-121.8929271,14548,216,870.4450171091388,,602811,10870,436,7,5949,117
61712,Alameda,California,6001.0,2020-08-14 07:00:00+00:00,37.64629437,-121.8929271,14558,219,871.0433433513091,,617459,11148,10,3,14648,278
61713,Alameda,California,6001.0,2020-08-15 07:00:00+00:00,37.64629437,-121.8929271,14558,219,871.0433433513091,,622431,11218,0,0,4972,70
61714,Alameda,California,6001.0,2020-08-16 07:00:00+00:00,37.64629437,-121.8929271,14973,221,895.8738824013702,,627796,11243,415,2,5365,25
61715,Alameda,California,6001.0,2020-08-17 07:00:00+00:00,37.64629437,-121.8929271,15123,221,904.8487760339226,,633339,11296,150,0,5543,53
61716,Alameda,California,6001.0,2020-08-18 07:00:00+00:00,37.64629437,-121.8929271,15437,224,923.6362200380653,,641991,11504,314,3,8652,208
61717,Alameda,California,6001.0,2020-08-19 07:00:00+00:00,37.64629437,-121.8929271,15836,228,947.5094371006546,,651034,11690,399,4,9043,186
61718,Alameda,California,6001.0,2020-08-20 07:00:00+00:00,37.64629437,-121.8929271,16184,231,968.3311903281759,,655845,11810,348,3,4811,120
61719,Alameda,California,6001.0,2020-08-21 07:00:00+00:00,37.64629437,-121.8929271,16469,237,985.3834882300251,,662393,11946,285,6,6548,136
61720,Alameda,California,6001.0,2020-08-22 07:00:00+00:00,37.64629437,-121.8929271,16693,234,998.7859960546367,,667587,12131,224,-3,5194,185
61721,Alameda,California,6001.0,2020-08-23 07:00:00+00:00,37.64629437,-121.8929271,16723,234,1000.5809747811473,,672383,12153,30,0,4796,22
61722,Alameda,California,6001.0,2020-08-24 07:00:00+00:00,37.64629437,-121.8929271,16786,234,1004.3504301068193,,678544,12235,63,0,6161,82
61723,Alameda,California,6001.0,2020-08-25 07:00:00+00:00,37.64629437,-121.8929271,17275,240,1033.6085833489396,,683935,12382,489,6,5391,147
61724,Alameda,California,6001.0,2020-08-26 07:00:00+00:00,37.64629437,-121.8929271,17385,243,1040.1901720128112,,689691,12532,110,3,5756,150
61725,Alameda,California,6001.0,2020-08-27 07:00:00+00:00,37.64629437,-121.8929271,17621,244,1054.310671328027,,694375,12677,236,1,4684,145
61726,Alameda,California,6001.0,2020-08-28 07:00:00+00:00,37.64629437,-121.8929271,17847,247,1067.8328444010724,,699805,12805,226,3,5430,128
61727,Alameda,California,6001.0,2020-08-29 07:00:00+00:00,37.64629437,-121.8929271,17847,247,1067.8328444010724,,704167,12894,0,0,4362,89
61728,Alameda,California,6001.0,2020-08-30 07:00:00+00:00,37.64629437,-121.8929271,18040,258,1079.3805408749563,,707908,12937,193,11,3741,43
61729,Alameda,California,6001.0,2020-08-31 07:00:00+00:00,37.64629437,-121.8929271,18187,258,1088.1759366348576,,714572,13022,147,0,6664,85
61730,Alameda,California,6001.0,2020-09-01 07:00:00+00:00,37.64629437,-121.8929271,18445,257,1103.6127536828476,,717680,13150,258,-1,3108,128
61731,Alameda,California,6001.0,2020-09-02 07:00:00+00:00,37.64629437,-121.8929271,18695,274,1118.5709097371014,,723228,13317,250,17,5548,167
61732,Alameda,California,6001.0,2020-09-03 07:00:00+00:00,37.64629437,-121.8929271,18852,295,1127.9646317391728,,728194,13493,157,21,4966,176
61733,Alameda,California,6001.0,2020-09-04 07:00:00+00:00,37.64629437,-121.8929271,18977,296,1135.4437097662994,,732939,13638,125,1,4745,145
61734,Alameda,California,6001.0,2020-09-05 07:00:00+00:00,37.64629437,-121.8929271,19131,299,1144.6579338957201,,737450,13709,154,3,4511,71
61735,Alameda,California,6001.0,2020-09-06 07:00:00+00:00,37.64629437,-121.8929271,19131,299,1144.6579338957201,,740843,13731,0,0,3393,22
61736,Alameda,California,6001.0,2020-09-07 07:00:00+00:00,37.64629437,-121.8929271,19350,300,1157.7612785992465,,742903,13758,219,1,2060,27
